"","LastName","FirstName","DatasetID","Dataset","SpeciesName","ObservationID","Basal area","Canopy height of stand","Diameter at breast height (DBH) of the forest stand","Exposition","Latitude","Leaf age at measurement","Leaf area index of the site (LAI)","Longitude","Maximum diameter at breast height comments","Maximum diameter at breast height extreme","Maximum diameter at breast height max","Maximum diameter at breast height mean","Maximum diameter at breast height min","Maximum height","Maximum height comment","Maximum height extreme","Maximum height max","Maximum height min","Plant developmental status / plant age / maturity / plant life stage","Plant height observed","Plant height vegetative","SLA leaf area type","Stem diameter at breast height (1.3 m","Wood density; stem specific density; wood specific gravity"
"714","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Sorbus pohuashanensis",1829688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","8",NA,NA,NA,NA,NA,NA
"715","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Spiraea alba",1830472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1",NA,NA,NA,NA,NA,NA
"716","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Symphoricarpos albus",1830486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1",NA,NA,NA,NA,NA,NA
"717","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Syringa vulgaris",764455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA
"718","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Syringa vulgaris",1258859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA,NA
"719","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Syringa vulgaris",1825153,NA,NA,NA,"Outside ""natural"" vegetation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","3.8",NA,"projected leaf area",NA,NA
"720","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Syringa vulgaris",1826839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"7",NA,NA,NA,NA,NA,NA,NA,NA
"721","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Syringa vulgaris",1828551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Tilia cordata",763870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA
"723","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Tilia cordata",763871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA
"724","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Tilia cordata",763872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25",NA,NA,NA
"725","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Tilia cordata",763873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA
"726","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Tilia cordata",764143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA
"727","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Tilia cordata",1258661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",NA,NA,NA
"728","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Tilia cordata",1258662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25",NA,NA,NA
"729","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Tilia cordata",1258663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA
"730","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Tilia cordata",1824320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Page: 525",NA,"35","20",NA,NA,NA,NA,NA,NA
"731","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Tilia cordata",1824321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Page: 546",NA,"30","25",NA,NA,NA,NA,NA,NA
"732","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Tilia cordata",1824322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","25",NA,NA,NA,NA,NA,NA
"733","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Tilia cordata",1824323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Tilia cordata",1825075,NA,NA,NA,"Outside ""natural"" vegetation","58.66",NA,NA,"25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","8",NA,"projected leaf area",NA,NA
"735","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Tilia cordata",1825159,NA,NA,NA,"Outside ""natural"" vegetation","58.25",NA,NA,"26.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pole (10 - 60 y)","15",NA,NA,NA,NA
"736","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Tilia cordata",1825340,NA,NA,NA,"Outside ""natural"" vegetation","58.36666667","Expanded",NA,"27.33333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.1",NA,"projected leaf area",NA,NA
"737","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Tilia cordata",1826527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Tilia cordata",1828287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","24","15",NA,NA,NA,NA,NA,NA
"739","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Tilia cordata",1832755,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Ulmus minor",763934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",NA,NA,NA
"741","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Ulmus minor",763935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA
"742","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Ulmus minor",763936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA
"743","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Ulmus minor",763937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40",NA,NA,NA
"744","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Ulmus minor",764149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA
"745","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Ulmus minor",1258706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",NA,NA,NA
"746","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Ulmus minor",1258707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",NA,NA,NA
"747","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Ulmus minor",1258775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40",NA,NA,NA
"748","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Ulmus minor",1824384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","Page: 543",NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Ulmus minor",1824385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Page: 861",NA,"35","30",NA,NA,NA,NA,NA,NA
"750","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Ulmus minor",1824386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","20",NA,NA,NA,NA,NA,NA
"751","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Ulmus minor",1824387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Ulmus minor",1826533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","30",NA,NA,NA,NA,NA,NA
"753","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Ulmus minor",1828295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","30",NA,NA,NA,NA,NA,NA,NA
"754","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Ulmus parvifolia",763938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25",NA,NA,NA
"755","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Ulmus parvifolia",1824388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","Page: 543",NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Ulmus parvifolia",1829782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Ulmus parvifolia",1829783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","14","12",NA,NA,NA,NA,NA,NA
"758","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Ulmus parvifolia",1833041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Ulmus procera",763939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40",NA,NA,NA
"760","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Ulmus procera",764150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA
"761","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Ulmus procera",1824389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","Page: 544",NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Ulmus procera",1826534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Ulmus procera",1828296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,NA
"764","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Ulmus pumila",763940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,NA,NA
"765","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Ulmus pumila",1258708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25",NA,NA,NA
"766","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Ulmus pumila",1824390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Page: 544",NA,"25","15",NA,NA,NA,NA,NA,NA
"767","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Ulmus pumila",1828706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Ulmus pumila",1828707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","21","12",NA,NA,NA,NA,NA,NA
"769","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Ulmus pumila",1832868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Vitis vinifera",764473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",NA,NA,NA
"771","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Vitis vinifera",1826857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","in cultivation reduced to 1-3m",NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Vitis vinifera",1828552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","MaxHeight: length",NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Vitis vinifera subsp. sylvestris",764505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA
"774","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Vitis vinifera subsp. sylvestris",1258881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA
"775","Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Vitis vinifera subsp. sylvestris",1826889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","20",NA,NA,NA,NA,NA,NA
